Pays,Annee,Esperance_de_vie,Taux_mortalite_adulte,Taux_mortalite_infantile,Alcool,Hepatite_b,Rougeole,IMC,Deces_chez_les_moins_de_5_ans,Poliomyelite,Diphtherie,VIH_SIDA,Malnutrition_5-9_ans
20,2009,73.7,16,11,5.88,98,6071,26.8,12,99,99,0.3,8.5
20,2008,73.5,162,11,5.92,98,7790,25.7,13,99,99,0.3,8.6
20,2007,73.3,165,12,6.2,96,3893,24.6,14,98,98,0.4,8.8
20,2006,73,168,13,6.18,96,3588,23.6,15,98,98,0.5,8.9
20,2005,72.5,177,13,6.26,96,3526,22.6,15,98,98,0.5,9.1
20,2004,71.6,189,14,6.17,96,4165,21.7,16,98,98,0.5,9.2
20,2003,71.7,189,15,6.14,96,4519,2.9,18,98,98,0.6,9.3
20,2002,71.4,192,16,5.93,95,10315,2.2,19,97,96,0.7,9.5
20,2001,71.2,194,17,5.92,95,7319,19.4,20,97,96,0.8,9.6
20,2000,71.1,194,18,5.88,95,4074,18.7,21,97,97,0.8,9.7
155,2015,68.3,152,2,,76,43,17.4,2,75,76,0.1,11.1
155,2014,68,155,2,0.01,77,47,17,2,76,77,0.1,11.1
155,2013,67.7,158,2,0.01,82,4,16.6,2,82,82,0.1,11.2
155,2012,67.4,159,2,0.01,83,16,16.2,2,83,83,0.1,11.3
155,2011,67.2,161,2,0.5,67,763,15.8,3,66,67,0.1,11.4
155,2010,66.9,163,2,0.1,72,50,15.5,3,72,72,0.1,11.5
155,2009,66.6,165,2,0.09,72,10,15.1,3,78,72,0.1,11.6
155,2008,66.2,168,2,0.06,79,0,14.7,3,79,79,0.1,11.7
155,2007,65.8,173,2,0.05,,0,14.2,3,7,7,0.1,11.8
155,2006,64.9,186,2,0.04,,90,13.9,3,62,63,0.1,11.9
155,2005,63.7,26,3,0.36,,203,13.5,3,55,55,0.1,11.9
155,2004,62.3,229,3,0.38,,41,13.2,3,57,57,0.1,12
155,2003,61,25,3,0.44,,94,12.9,4,55,55,0.1,12.1
155,2002,62,261,3,0.48,,0,12.6,4,38,54,0.1,12.1
155,2001,59.4,269,3,0.5,,0,12.3,4,,,0.1,12.2
155,2000,58.7,276,3,0.5,,0,11.9,4,,,0.1,12.2
100,2015,59.9,287,13,,88,20,24.3,20,88,88,1,6.2
100,2014,59.7,285,13,0.01,87,577,23.7,20,85,87,1,6.4
100,2013,59.4,287,14,0.01,84,564,23.1,20,84,84,1.5,6.6
100,2012,58.9,294,14,0.01,84,238,22.6,21,84,84,1.7,6.8
100,2011,58.3,34,14,1.44,85,187,22,21,85,85,2.6,7
100,2010,57.4,323,14,1.21,83,120,21.4,21,83,83,3.8,7.2
100,2009,56.7,336,14,1.24,78,425,2.9,22,78,78,4.3,7.4
100,2008,56.2,344,14,1.33,24,187,2.4,22,8,81,4.8,7.6
100,2007,55.9,344,14,1.37,,8,19.8,22,72,82,5.1,7.8
100,2006,55.7,345,15,1.37,,26,19.3,22,85,84,5,8
100,2005,55,357,15,1.14,,38,18.9,22,8,82,5,8.3
100,2004,54.9,355,15,01.01,,61,18.4,22,71,71,5.1,8.5
100,2003,54.7,355,15,01.02,,295,17.9,22,72,72,5.2,8.7
100,2002,54.7,351,15,1,,363,17.5,22,58,59,5.3,8.9
100,2001,54.6,345,14,0.95,,1833,17.1,22,51,5,5.3,9.1
100,2000,54.6,339,14,1.1,,3578,16.6,22,63,64,5.1,9.3
197,2015,73.5,133,0,,78,0,75.2,0,8,78,0.1,0.1
197,2014,73.3,135,0,0.01,8,0,74.8,0,82,8,0.1,0.1
197,2013,73.2,137,0,0.01,82,0,74.3,0,84,82,0.1,0.1
197,2012,73,138,0,0.01,77,0,73.8,0,79,77,0.1,0.1
197,2011,72.9,14,0,0.96,82,0,73.3,0,84,82,0.1,0.1
197,2010,72.8,142,0,1.24,82,0,72.7,0,84,82,0.1,0.1
197,2009,72.5,147,0,01.08,84,0,72.1,0,86,84,0.1,0.1
197,2008,72.6,145,0,1.1,84,0,71.5,0,88,86,0.1,0.1
197,2007,72.5,146,0,02.05,87,0,7.8,0,88,87,0.1,0.1
197,2006,72.4,148,0,1.79,89,0,7.1,0,89,88,0.1,0.1
197,2005,72.3,15,0,1.57,89,0,69.4,0,9,89,0.1,0.1
197,2004,72.2,151,0,1.8,9,0,68.6,0,91,9,0.1,0.1
197,2003,72,153,0,1.79,85,0,67.8,0,91,9,0.1,0.1
197,2002,71.9,155,0,1.51,88,0,67,0,85,84,0.1,0.1
197,2001,71.8,157,0,1.35,91,4,66.2,0,91,89,0.1,0.1
197,2000,71.6,158,0,1.24,93,0,65.5,0,91,91,0.1,0.1
153,2015,71.2,17,0,,9,0,47.1,0,88,96,0.3,5.9
153,2014,71.1,171,0,6.94,92,0,46,0,94,92,0.3,6
153,2013,71,172,0,6.71,92,0,45,0,94,92,0.3,6
153,2012,78,174,0,6.7,92,0,44,0,91,92,0.4,6.1
153,2011,76,176,0,6.5,9,0,43,0,91,9,0.4,6.2
153,2010,74,179,0,6.5,9,0,42,0,91,9,0.4,6.3
153,2009,71,183,0,6.37,9,0,41.1,0,9,9,0.2,6.4
153,2008,69.9,185,0,6.41,9,0,4.2,0,91,9,0.3,6.4
153,2007,69.7,187,0,6.37,89,0,39.3,0,9,88,0.7,6.5
153,2006,69.6,188,0,6.35,89,0,38.4,0,89,92,0.6,6.6
153,2005,69.5,189,0,6.12,95,0,37.6,0,95,95,0.5,6.7
153,2004,69.4,19,0,5.82,94,0,36.8,0,94,94,1,6.8
153,2003,69.3,191,0,5.53,76,0,36,1,91,91,0.5,6.9
153,2002,69.2,192,0,5.12,5,0,35.2,1,96,96,2,7
153,2001,69.1,194,0,4.55,,0,34.4,1,91,91,1.2,7.1
153,2000,69.1,197,0,4.68,,0,33.6,1,9,9,0.9,7.2
79,2015,75.3,1,3,,98,16,61.2,3,98,98,0.1,6.4
79,2014,75.1,12,3,1.39,98,15,6.2,3,98,98,0.1,6.4
79,2013,74.9,13,3,1.29,98,16,59.3,3,98,98,0.1,6.3
79,2012,74.9,13,3,1.3,97,48,58.3,3,97,97,0.1,6.3
79,2011,74.8,13,3,1.29,98,11,57.4,3,98,98,0.1,6.3
79,2010,74.8,12,3,1.28,98,1,56.5,3,98,98,0.1,6.3
79,2009,74.7,12,3,1.4,99,1,55.6,3,99,99,0.1,6.3
79,2008,74.7,12,3,1.37,99,2,54.7,3,99,99,0.1,6.3
79,2007,74.6,12,3,1.24,98,4,53.9,4,98,98,0.1,6.3
79,2006,74.4,12,3,1.46,99,3,53.1,4,99,99,0.1,6.3
79,2005,74.2,14,3,1.37,97,15,52.2,4,98,98,0.1,6.3
79,2004,74,15,3,1.36,96,1,51.4,4,97,97,0.1,6.3
79,2003,73.7,17,4,1.34,92,22,5.6,4,95,95,0.1,6.3
79,2002,73.5,19,4,1.17,93,98,49.7,5,96,96,0.1,6.4
79,2001,73.2,11,4,1.19,94,231,48.9,5,98,98,0.1,6.4
79,2000,72.9,112,4,1.21,94,47,48.1,5,97,97,0.1,6.5
18,2015,75.8,16,15,,97,342,66.1,18,97,97,0.1,4.8
18,2014,75.5,17,16,1.45,96,565,65.3,19,96,96,0.1,4.7
18,2013,75.2,19,17,1.41,97,7405,64.5,20,98,98,0.1,4.7
18,2012,74.8,112,19,1.54,97,349,63.7,22,97,97,0.1,4.7
18,2011,74.5,114,20,1.53,96,111,62.8,23,97,97,0.1,4.7
18,2010,74.2,116,21,1.49,96,7,61.9,25,97,97,0.1,4.7
18,2009,73.9,118,23,1.4,94,4,61.1,27,96,96,0.1,4.8
18,2008,73.5,121,25,1.39,92,0,6.2,29,96,96,0.1,4.8
18,2007,73.2,124,26,1.26,96,3,59.3,31,96,96,0.1,4.8
18,2006,72.8,126,28,1.29,82,34,58.5,34,9,9,0.1,4.8
18,2005,72.4,129,30,1.29,85,6200,57.6,36,9,9,0.1,4.9
18,2004,72,132,33,1.35,77,8927,56.8,39,85,85,0.1,4.9
18,2003,71.6,135,35,1.42,68,5844,55.9,43,69,68,0.1,5
18,2002,71.2,138,38,1.47,72,7823,55.1,46,78,78,0.1,5
18,2001,78,14,41,1.49,77,30509,54.3,50,88,88,0.1,5.1
18,2000,74,143,44,1.54,71,16244,53.5,54,85,85,0.1,5.2
111,2015,66.3,215,6,,99,0,48.6,7,99,99,0.1,3.3
111,2014,66,217,7,2.9,97,0,47.7,8,98,98,0.1,3.3
111,2013,65.4,228,7,2.93,98,0,46.7,8,98,98,0.1,3.3
111,2012,65.6,22,7,2.75,98,0,45.9,8,98,97,0.1,3.3
111,2011,65.6,217,7,2.55,97,0,45,8,97,97,0.1,3.3
111,2010,65.8,211,7,2.48,96,0,44.2,8,96,96,0.1,3.3
111,2009,65.6,215,6,2.35,97,0,43.4,8,97,96,0.1,3.3
111,2008,64.5,235,6,2.4,96,0,42.7,8,96,96,0.1,3.3
111,2007,64.1,241,6,2.58,98,59,42,8,98,98,0.1,3.3
111,2006,63.7,245,6,2.71,98,48,41.3,8,98,98,0.1,3.3
111,2005,63.3,248,6,2.85,99,0,4.7,8,99,99,0.1,3.4
111,2004,63.5,238,6,2.86,96,1,4,8,98,97,0.1,3.4
111,2003,63.4,231,7,2.88,97,1,39.4,8,66,83,0.1,3.4
111,2002,63.3,229,7,2.33,96,11,38.7,8,99,98,0.1,3.5
111,2001,64,221,7,2.35,,9,38.1,9,94,95,0.1,3.5
111,2000,63.8,224,7,2.9,,113,37.5,9,98,97,0.1,3.6
227,2013,,,0,0.01,9,0,79.3,0,9,9,0.1,0.1
31,2015,62.3,291,66,,78,478,18.5,93,82,78,3.1,5.6
31,2014,61.5,38,68,0.01,78,314,18.1,97,82,78,3.2,5.6
31,2013,67,325,71,0.01,78,7878,17.6,103,82,78,4,5.7
31,2012,60,339,73,0.01,78,2027,17.2,109,82,78,4.6,5.8
31,2011,59.3,347,76,10.22,82,3312,16.7,114,82,82,6.8,5.9
31,2010,58.4,362,79,10.03,8,1313,16.3,119,79,8,8,6
31,2009,57.5,378,82,9.63,79,1601,15.9,124,78,79,8.1,6.1
31,2008,56.3,41,84,9.79,71,1319,15.6,130,69,71,8.2,6.2
31,2007,55.5,41,88,9.65,73,3776,15.2,137,7,73,8.4,6.3
31,2006,54.9,41,93,9.81,64,5736,14.8,145,62,64,8.6,6.4
31,2005,53.2,446,99,10.09,64,22,14.5,155,59,64,8.7,6.5
31,2004,51.3,485,104,9.89,62,141,14.2,164,58,62,8.9,6.6
31,2003,51,53,109,10.16,44,29429,13.9,173,57,59,9.4,6.7
31,2002,48.8,523,112,10.42,29,49871,13.6,181,57,57,10,6.8
31,2001,47.7,539,115,10.57,,48543,13.3,187,56,55,10.8,6.9
31,2000,46.6,554,116,10.47,,42554,13,191,55,52,11.6,7
38,2015,71.3,195,4,,22,105,61.3,5,51,23,0.2,2.4
38,2014,78,23,4,08.06,22,0,6.7,5,45,23,0.2,2.4
38,2013,71,198,4,8.44,46,0,6.1,5,72,76,0.2,2.4
38,2012,77,25,5,8.44,46,12746,59.6,5,72,76,0.2,2.4
38,2011,75,24,5,8.48,21,1333,59,5,54,5,0.2,2.5
38,2010,69.8,212,5,8.39,48,39,58.5,6,57,52,0.2,2.5
38,2009,69.2,231,5,8.71,66,0,58,6,74,71,0.3,2.6
38,2008,67.7,273,5,9.46,84,48,57.6,6,91,9,0.4,2.6
38,2007,67.5,277,5,8.86,92,1005,57.2,6,98,98,0.7,2.7
38,2006,67.7,267,5,7.99,96,42724,56.8,6,99,98,0.8,2.7
38,2005,67,278,5,7.31,97,2392,56.4,6,95,96,0.9,2.8
38,2004,67.4,267,5,6.79,98,146,56.1,6,99,99,1,2.8
38,2003,67.6,256,6,5.92,77,411,55.7,6,99,97,0.9,2.9
38,2002,67.6,256,6,4.89,48,7587,55.4,7,99,99,0.9,3
38,2001,67.7,253,6,4.31,7,16970,55.1,7,99,99,0.8,3
38,2000,67.5,257,6,4.49,4,817,54.8,8,99,99,0.7,3.1
97,2015,77.1,75,1,,99,347,64.2,1,99,99,0.1,5.1
97,2014,76.9,77,1,1.91,99,344,62.4,1,99,99,0.1,5
97,2013,76.7,78,1,1.82,98,0,6.5,1,98,98,0.1,5
97,2012,76.5,8,1,1.75,96,132,58.6,1,96,96,0.1,5
97,2011,76.3,81,1,1.73,95,0,57.1,1,95,95,0.1,4.9
97,2010,76.2,82,1,1.69,94,87,55.8,1,94,94,0.1,4.9
97,2009,76,84,1,1.73,93,0,55.1,1,94,93,0.1,4.9
97,2008,75.8,85,1,1.86,92,55,54.8,1,94,92,0.1,4.9
97,2007,75.6,87,1,1.69,92,0,55.1,1,94,92,0.1,4.9
97,2006,75.4,89,1,1.74,92,0,55.8,1,94,92,0.1,4.9
97,2005,75.3,92,1,1.79,92,29,56.6,1,94,94,0.1,4.9
97,2004,75.1,95,1,1.77,92,22,57,1,94,94,0.1,4.9
97,2003,74.9,98,1,1.74,92,42,56.8,1,94,94,0.1,5
97,2002,74.7,11,1,1.72,92,53,56,1,94,94,0.1,5
97,2001,74.5,14,1,1.67,92,30,55,1,94,94,0.1,5.1
97,2000,74.2,17,1,1.64,92,69,54.1,1,94,94,0.1,5.1
21,2015,81.2,69,3,10.66,,91,66.6,4,96,96,0.1,0.6
21,2014,81,71,3,10.37,,133,66,4,95,95,0.1,0.5
21,2013,87,72,3,10.32,,1919,65.4,4,95,95,0.1,0.5
21,2012,86,72,3,10.42,,2092,64.8,4,95,95,0.1,0.5
21,2011,86,74,3,10.68,,1112,64.2,4,95,95,0.1,0.5
21,2010,82,77,3,10.88,,443,63.6,4,94,94,0.1,0.5
21,2009,81,78,4,10.79,,1212,63.1,4,93,93,0.1,0.5
21,2008,79.6,8,4,11.47,,1445,62.5,4,92,92,0.1,0.5
21,2007,79.5,8,4,11.84,,1022,61.9,4,92,92,0.1,0.5
21,2006,79.3,82,4,11.61,,764,61.3,4,92,92,0.1,0.5
21,2005,79,82,4,12.05,,79,6.7,4,91,91,0.1,0.5
21,2004,78.8,83,4,12.22,,189,6.1,4,92,92,0.1,0.5
21,2003,78.3,86,4,11.85,,460,59.5,4,91,91,0.1,0.5
21,2002,78.2,87,4,11.44,,314,58.8,4,91,91,0.1,0.5
21,2001,78,88,4,10.91,,73,58.2,4,91,91,0.1,0.5
21,2000,77.8,89,4,10.59,,104,57.5,5,91,91,0.1,0.5
22,2015,61.8,279,85,,98,30,23.8,119,96,98,1.4,6.5
22,2014,67,34,86,0.01,97,88,23.2,121,97,97,1.4,6.6
22,2013,59.7,323,86,4.2,91,185,22.5,124,91,91,2.1,6.7
22,2012,58.6,348,87,3.98,92,1668,21.9,126,9,92,2.4,6.8
22,2011,58.3,348,88,04.04,9,1622,21.3,128,88,9,3.1,6.9
22,2010,57.5,36,89,4.19,91,167,2.7,131,94,91,4.6,7.1
22,2009,56.9,368,91,3.97,85,1574,2.2,135,88,85,6.4,7.2
22,2008,56.2,376,92,3.44,86,3413,19.6,138,89,86,7.4,7.3
22,2007,54.5,411,94,4.4,83,7726,19.1,141,88,83,8.5,7.4
22,2006,53.1,437,96,04.07,9,2362,18.6,145,91,9,9.4,7.5
22,2005,52.2,449,97,3.94,9,23,18.1,149,91,9,10,7.6
22,2004,51.5,454,100,3.81,95,1419,17.7,154,95,95,10.8,7.8
22,2003,58,459,103,2.34,95,1673,17.2,160,97,95,11.5,7.9
22,2002,52,46,106,3.37,89,5131,16.8,166,91,89,12.1,8
22,2001,49.6,46,110,04.09,,11847,16.4,173,65,87,12.5,8.1
22,2000,49.2,457,114,3.89,,14649,16,181,64,79,12.8,8.3
3,2015,79.3,13,23,,92,188,69.6,26,93,95,0.1,0.6
3,2014,79.1,14,23,8.82,92,667,69.1,27,93,95,0.1,0.6
3,2013,78.9,16,23,8.82,91,187,68.6,27,93,94,0.1,0.6
3,2012,78.8,16,24,8.82,9,55,68,28,93,94,0.1,0.6
3,2011,78.7,16,25,8.67,91,220,67.5,29,94,96,0.1,0.6
3,2010,78.7,15,25,8.55,92,63,66.9,30,93,95,0.1,0.6
3,2009,78.5,18,26,8.71,92,71,66.3,31,93,95,0.1,0.6
3,2008,78.2,18,27,8.74,94,140,65.7,31,94,96,0.1,0.6
3,2007,78.1,11,27,8.74,93,43,65.1,32,93,96,0.1,0.6
3,2006,77.8,113,28,8.63,93,55,64.4,33,93,96,0.1,0.6
3,2005,77.5,112,28,8.52,93,66,63.8,33,92,96,0.1,0.6
3,2004,77.5,111,28,8.48,92,37,63.1,33,92,96,0.1,0.6
3,2003,77.2,114,28,8.4,92,56,62.4,33,91,96,0.1,0.6
3,2002,77,115,28,8.33,88,41,61.7,33,9,94,0.1,0.6
3,2001,76.9,115,28,8.25,89,116,6.9,33,89,94,0.1,0.6
3,2000,76.8,114,28,8.21,9,85,6.1,33,9,94,0.1,0.7
133,2015,77,116,0,,95,0,64,0,95,95,0.1,1.4
133,2014,76.8,117,0,06.03,95,0,63.4,0,95,95,0.1,1.4
133,2013,76.8,117,0,5.82,94,0,62.9,0,94,94,0.1,1.4
133,2012,76.5,118,0,5.77,95,0,62.3,0,95,95,0.1,1.5
133,2011,77,111,0,5.97,95,0,61.8,1,95,95,0.1,1.5
133,2010,76.3,118,0,6.21,95,0,61.2,1,95,95,0.1,1.5
133,2009,76.6,118,0,6.67,95,0,6.7,1,95,95,0.1,1.5
133,2008,76.4,119,1,6.76,94,0,6.1,1,94,94,0.1,1.5
133,2007,75.4,124,1,6.67,94,0,59.5,1,94,94,0.1,1.5
133,2006,76.2,117,1,6.58,95,0,58.9,1,95,95,0.1,1.6
133,2005,75.7,123,1,6.35,96,0,58.3,1,96,96,0.1,1.6
133,2004,75.4,122,1,5.66,94,0,57.7,1,95,94,0.1,1.6
133,2003,75.4,121,1,5.11,91,0,57,1,91,91,0.1,1.6
133,2002,75.4,124,1,5.86,95,0,56.3,1,93,95,0.1,1.7
133,2001,75.2,123,1,6.48,94,0,55.7,1,94,94,0.1,1.7
133,2000,75.1,131,1,6.65,92,0,55,1,92,9,0.1,1.7
43,2015,69.4,184,15,,99,22,44.7,17,99,99,0.1,3.1
43,2014,69.2,184,16,0.01,99,8,43.9,18,99,99,0.1,3.1
43,2013,69.1,185,17,0.01,99,0,43,19,99,99,0.1,3.1
43,2012,68.8,184,18,0.01,99,0,42.2,21,99,99,0.1,3.1
43,2011,68.5,183,19,2.83,99,476,41.4,22,99,99,0.1,3.1
43,2010,68.3,183,20,2.73,99,117,4.7,23,99,99,0.2,3.1
43,2009,68,183,21,2.56,98,0,4,24,99,98,0.2,3.1
43,2008,67.9,184,22,2.36,91,2,39.3,25,98,98,0.3,3.1
43,2007,67.8,184,22,2.15,99,863,38.7,26,98,96,0.3,3.1
43,2006,67.6,185,23,1.96,98,823,38.1,27,94,96,0.4,3.2
43,2005,67.3,192,24,1.78,99,737,37.5,28,99,99,0.3,3.2
43,2004,67.8,183,24,1.59,99,75,37,29,99,99,0.3,3.2
43,2003,67.2,183,25,1.54,99,85,36.4,30,99,98,0.3,3.3
43,2002,67.1,186,27,1.47,62,25,35.9,32,99,99,0.2,3.3
43,2001,67.4,185,28,1.53,,22,35.3,34,99,99,0.2,3.3
43,2000,67.1,189,30,1.6,,80,34.8,36,99,99,0.1,3.4
181,2015,72,13,0,,64,39,53.3,0,65,64,0.1,1.4
181,2014,71.7,134,0,0.01,64,10,52.5,0,65,64,0.1,1.4
181,2013,71.6,135,0,0.01,64,0,51.7,0,65,64,0.1,1.4
181,2012,71.4,138,0,0.01,64,0,5.8,0,65,64,0.1,1.4
181,2011,71.2,141,0,0.85,63,0,49.9,0,65,65,0.1,1.4
181,2010,71,145,0,0.91,62,0,49.1,0,66,65,0.1,1.4
181,2009,78,149,0,0.83,62,0,48.2,0,66,66,0.1,1.5
181,2008,75,153,0,1.18,61,0,47.4,0,66,67,0.1,1.5
181,2007,73,157,0,01.01,6,0,46.6,0,67,67,0.1,1.5
181,2006,71,161,0,1,59,0,45.7,0,67,68,0.1,1.5
181,2005,69.9,165,0,0.88,61,3,44.9,0,67,68,0.1,1.5
181,2004,69.6,169,0,0.85,63,0,44.1,0,67,69,0.1,1.5
181,2003,69.4,173,0,1.2,64,165,43.3,0,67,69,0.1,1.6
181,2002,69.3,176,0,1.24,66,101,42.6,0,67,7,0.1,1.6
181,2001,69.1,179,0,0.91,68,7,41.9,0,67,7,0.1,1.6
181,2000,69,18,0,1.21,7,9,41.1,0,67,71,0.1,1.7
16,2015,76,127,28,,97,256,17.5,35,97,97,0.1,14.5
16,2014,75.9,128,28,04.09,95,15033,16.7,35,96,95,0.1,14.7
16,2013,75.7,129,28,4,59,1123,16,35,93,59,0.1,14.9
16,2012,75.6,13,29,4.12,97,578,15.3,36,97,97,0.1,15
16,2011,75.4,131,29,3.94,95,750,14.7,36,96,95,0.1,15.2
16,2010,75.2,133,29,3.93,88,2809,14,35,94,93,0.1,15.4
16,2009,75,134,29,3.86,94,6582,13.4,35,97,96,0.1,15.5
16,2008,74.9,135,28,3.58,87,352,12.9,35,93,93,0.2,15.7
16,2007,74.7,136,28,03.01,67,17,12.3,35,92,92,0.2,15.8
16,2006,74.6,136,28,2.56,93,1978,11.8,35,94,94,0.2,15.9
16,2005,74.4,136,29,2.7,94,410,11.3,36,94,95,0.2,16
16,2004,74.2,136,29,2.86,94,217,1.9,36,96,96,0.2,16.1
16,2003,74,137,30,2.19,78,2297,1.4,37,96,99,0.2,16.2
16,2002,73.8,137,30,02.03,,6755,1,39,92,75,0.2,16.3
16,2001,73.6,138,32,1.84,,12058,9.6,41,96,96,0.1,16.4
16,2000,73.4,139,33,1.6,,16512,9.2,43,96,96,0.1,16.4
46,2015,65.7,224,37,,69,468,41.3,47,63,69,0.1,13.4
46,2014,65.4,228,37,0.01,73,815,4.4,47,67,73,0.1,13.5
46,2013,65.4,226,36,0.04,73,400,39.6,46,67,73,0.1,13.5
46,2012,64.7,236,36,0.04,67,2177,38.7,46,68,67,0.1,13.6
46,2011,64.6,234,35,0.04,69,2676,37.9,45,69,69,0.1,13.6
46,2010,64.4,233,35,0.06,76,510,37.2,45,77,76,0.1,13.7
46,2009,64.1,235,36,0.03,76,130,36.4,46,76,76,0.1,13.7
46,2008,63.8,238,37,0.04,78,7,35.7,47,78,78,0.1,13.7
46,2007,63.4,24,38,0.05,79,13,35.1,49,79,79,0.1,13.8
46,2006,63,242,39,0.04,78,8079,34.5,51,78,78,0.1,13.8
46,2005,62.6,245,40,0.04,8,6285,33.9,53,8,79,0.1,13.8
46,2004,62.2,247,42,0.06,43,12708,33.3,56,72,72,0.1,13.9
46,2003,61.9,249,43,0.04,38,8536,32.7,58,61,61,0.1,13.9
46,2002,61.5,25,45,0.07,31,890,32.2,61,64,65,0.1,14
46,2001,61.1,251,46,0.08,19,485,31.7,63,73,73,0.1,14
46,2000,68,252,48,0.07,14,0,31.2,66,74,74,0.1,14.1
63,2015,61.8,33,27,,9,9,23.4,40,9,9,4.1,6.1
63,2014,61.1,314,28,0.01,86,9,22.8,41,78,86,4.3,6.2
63,2013,63,328,29,2.41,79,35,22.3,42,74,79,4.8,6.2
63,2012,59.2,349,29,2.59,78,896,21.7,43,7,78,5.6,6.3
63,2011,58.2,366,29,2.57,81,13234,21.2,44,83,81,6.3,6.4
63,2010,58,363,30,2.47,83,15754,2.7,45,8,83,6.8,6.5
63,2009,57.4,368,30,2.3,94,26,2.2,47,93,94,9.1,6.6
63,2008,55.7,45,31,2.12,87,140,19.7,49,9,87,11.9,6.7
63,2007,52.6,487,32,02.08,8,535,19.2,51,77,8,13.6,6.8
63,2006,58,526,33,2.25,81,459,18.8,52,83,81,15.9,6.9
63,2005,49.3,554,34,2.33,82,45,18.4,55,84,82,17,7
63,2004,47.9,578,36,2.46,,35,18,59,84,83,17.6,7.1
63,2003,46.4,64,39,2.33,,881,17.6,62,85,83,18.2,7.2
63,2002,45.5,69,41,2.44,,25036,17.3,66,85,84,18.4,7.3
63,2001,44.6,611,43,2.61,,16997,17.1,70,86,85,18.6,7.4
63,2000,43.8,614,44,2.62,,30930,16.8,72,85,85,18.7,7.5
74,2015,67,336,22,,87,0,31.8,32,88,87,6.2,5.5
74,2014,59.2,371,23,6.5,91,0,31.3,34,92,91,6.3,5.7
74,2013,58,399,25,6.39,95,0,3.8,36,95,95,6.8,6
74,2012,56.6,429,26,06.09,97,0,3.3,39,95,95,8.8,6.4
74,2011,54.9,464,28,6,94,0,29.9,42,93,93,13.3,6.7
74,2010,52.4,527,29,5.21,9,9696,29.4,44,89,89,15.7,7
74,2009,50,587,30,4.64,73,853,29,45,69,73,18.1,7.4
74,2008,48.2,632,30,3.56,75,0,28.6,46,75,75,20.5,7.8
74,2007,46.6,67,29,3.88,72,242,28.2,46,73,73,23.7,8.2
74,2006,45.4,7,28,4.57,68,212,27.9,45,71,7,26.8,8.6
74,2005,44.6,717,28,4.14,65,420,27.5,43,69,68,30.3,9
74,2004,44.3,723,27,4.36,68,31,27.1,42,67,65,33.6,9.4
74,2003,44.5,715,26,04.06,7,998,26.7,41,7,68,36.7,9.9
74,2002,44.8,73,25,4.43,73,304,26.3,40,73,71,39.8,1.3
74,2001,45.3,686,25,1.72,76,529,25.9,39,76,75,42.1,1.7
74,2000,46,665,24,1.68,79,1483,25.5,39,78,78,43.5,11.2
,,,,,,,,,,,,,
