Pays,Annee,Continents,Statuts,Pourcentage_de_depense,Depenses_totales,PIB,Population,Scolarite,Superficie,Densite_km2,Taux_croissance,Pourcentage_pop_mondiale
60,2007,1,Developing,17.9813618,3.72,40.47,20884125,11.5,185180,112.78,1.0376,0.28
60,2006,1,Developing,122.652333,3.78,33.75,19637022,11.4,185180,106.04,1.0376,0.28
60,2005,1,Developing,116.258594,4.11,28.86,18814091,11,185180,101.60,1.0376,0.28
60,2004,1,Developing,10.2112978,4.48,25.09,18336875,10.6,185180,99.02,1.0376,0.28
60,2003,1,Developing,94.7563921,5.12,21.83,17889296,10.3,185180,96.60,1.0376,0.28
60,2002,1,Developing,91.7035683,4.94,20.67,17468332,10.2,185180,94.33,1.0376,0.28
60,2001,1,Developing,93.5007511,4.92,20.24,17051338,10.1,185180,92.08,1.0376,0.28
60,2000,1,Developing,81.7274712,4.92,18.94,16637888,10,185180,89.85,1.0376,0.28
95,2015,1,Developing,0,,8.27,8643840,11.3,143100,60.40,1.0208,0.12
95,2014,1,Developing,7.8290086,6.88,9.11,8425552,11.3,143100,58.88,1.0208,0.12
95,2013,1,Developing,1.0419164,6.75,8.45,8216724,11.2,143100,57.42,1.0208,0.12
95,2012,1,Developing,71.5089215,6.39,7.63,8014084,11.1,143100,56.00,1.0208,0.12
95,2011,1,Developing,51.9919227,5.98,6.52,7824785,11.1,143100,54.68,1.0208,0.12
95,2010,1,Developing,43.3409996,6.4,5.64,7652141,11.1,143100,53.47,1.0208,0.12
95,2009,1,Developing,35.7161379,5.93,4.98,7490230,11.1,143100,52.34,1.0208,0.12
95,2008,1,Developing,4.15336291,5.58,5.16,7338403,10.8,143100,51.28,1.0208,0.12
95,2007,1,Developing,2.2724049,5.35,3.72,7194477,10.9,143100,50.28,1.0208,0.12
95,2006,1,Developing,2.6262349,5.7,2.83,7057566,10.7,143100,49.32,1.0208,0.12
95,2005,1,Developing,19.8367231,5.89,2.31,6924720,10.6,143100,48.39,1.0208,0.12
95,2004,1,Developing,2.09372175,5.7,2.08,6790547,10.5,143100,47.45,1.0208,0.12
95,2003,1,Developing,13.25724,4.46,1.56,6658575,10.1,143100,46.53,1.0208,0.12
95,2002,1,Developing,10.6814749,4.48,1.22,6531669,9.8,143100,45.64,1.0208,0.12
95,2001,1,Developing,1.14200381,4.59,1.08,6407377,9.7,143100,44.78,1.0208,0.12
95,2000,1,Developing,8.94300649,4.64,0.86,6284735,9.6,143100,43.92,1.0208,0.12
20,2015,1,Developing,0,,401.30,70540795,13.6,513120,137.47,1.2013,0.9
20,2014,1,Developing,789.077295,4.12,407.34,70216367,13.6,513120,136.84,1.2013,0.9
20,2013,1,Developing,788.68734,4,420.33,69845114,13.6,513120,136.12,1.2013,0.9
20,2012,1,Developing,801.050466,4.17,397.56,69436098,13.7,513120,135.32,1.2013,0.9
20,2011,1,Developing,748.445105,4.12,370.82,69007208,13.3,513120,134.49,1.2013,0.9
20,2010,1,Developing,71.6850913,3.81,341.10,68579447,13.1,513120,133.65,1.2013,0.9
20,2009,1,Developing,547.210141,4.11,281.71,68121080,13,513120,132.76,1.2013,0.9
20,2008,1,Developing,609.951163,3.92,291.38,67619830,12.9,513120,131.78,1.2013,0.9
20,2007,1,Developing,520.763909,3.56,262.94,67102394,12.3,513120,130.77,1.2013,0.9
20,2006,1,Developing,433.921092,3.49,221.76,66567687,12.4,513120,129.73,1.2013,0.9
20,2005,1,Developing,321.195301,3.55,189.32,66017420,12,513120,128.66,1.2013,0.9
20,2004,1,Developing,301.359779,3.51,172.90,65452047,11.9,513120,127.56,1.2013,0.9
20,2003,1,Developing,282.836461,3.58,152.28,64868166,11.8,513120,126.42,1.2013,0.9
20,2002,1,Developing,27.638103,3.7,134.30,64266437,11.5,513120,125.25,1.2013,0.9
20,2001,1,Developing,176.06252,3.32,120.30,63651141,11.2,513120,124.05,1.2013,0.9
20,2000,1,Developing,0.27564826,3.4,126.39,63007815,10.9,513120,122.79,1.2013,0.9
155,2015,1,Developing,0,,1.59,1205131,12.5,14874,81.02,1.0154,0.02
155,2014,1,Developing,28.145785,1.48,1.45,1181903,12.5,14874,79.46,1.0154,0.02
155,2013,1,Developing,3.37987484,1.29,1.40,1158695,12.5,14874,77.90,1.0154,0.02
155,2012,1,Developing,30.1799855,1.1,1.16,1134885,12.5,14874,76.30,1.0154,0.02
155,2011,1,Developing,2.7265706,0.76,1.04,1110207,12.5,14874,74.64,1.0154,0.02
155,2010,1,Developing,38.5837665,0.92,0.88,1084679,12.4,14874,72.92,1.0154,0.02
155,2009,1,Developing,36.199487,1.2,0.73,1058782,12.1,14874,71.18,1.0154,0.02
155,2008,1,Developing,36.6919893,0.74,0.65,1032429,11.7,14874,69.41,1.0154,0.02
155,2007,1,Developing,11.757669,0.37,0.54,1004889,11.3,14874,67.56,1.0154,0.02
155,2006,1,Developing,28.125605,0.65,0.45,976597,11,14874,65.66,1.0154,0.02
155,2005,1,Developing,7.1271447,1.5,0.46,948311,10.6,14874,63.76,1.0154,0.02
155,2004,1,Developing,8.41578894,1.31,0.44,929074,10.2,14874,62.46,1.0154,0.02
155,2003,1,Developing,46.3913277,2.48,0.49,916878,9.8,14874,61.64,1.0154,0.02
155,2002,1,Developing,5.64912342,3.89,0.47,879159,9.8,14874,59.11,1.0154,0.02
155,2001,1,Developing,6.55658348,3.75,0.48,812249,9.8,14874,54.61,1.0154,0.02
155,2000,1,Developing,49.0696716,3.26,0.37,745088,0,14874,50.09,1.0154,0.02
100,2015,3,Developing,0,,5.76,7663195,12,56785,134.95,1.0236,0.11
100,2014,3,Developing,4.87735014,5.25,6.39,7472450,12,56785,131.59,1.0236,0.11
100,2013,3,Developing,48.7304709,5.12,6.02,7285442,12,56785,128.30,1.0236,0.11
100,2012,3,Developing,41.6002795,5.11,5.41,7100736,12,56785,125.05,1.0236,0.11
100,2011,3,Developing,39.0825855,5.21,5.42,6916474,11.5,56785,121.80,1.0236,0.11
100,2010,3,Developing,41.9614547,5.37,4.75,6732590,11,56785,118.56,1.0236,0.11
100,2009,3,Developing,77.0955122,6.64,4.72,6551865,10.6,56785,115.38,1.0236,0.11
100,2008,3,Developing,69.3592476,5.73,4.58,6368812,10.1,56785,112.16,1.0236,0.11
100,2007,3,Developing,0.67568294,5.55,3.76,6188344,10.6,56785,108.98,1.0236,0.11
100,2006,3,Developing,6.22604879,5.56,3.32,6010668,10.2,56785,105.85,1.0236,0.11
100,2005,3,Developing,36.6217429,5.17,3.22,5844631,10.1,56785,102.93,1.0236,0.11
100,2004,3,Developing,3.98992847,5.6,3.19,5696508,10,56785,100.32,1.0236,0.11
100,2003,3,Developing,2.99595982,5,2.99,5552167,9.9,56785,97.78,1.0236,0.11
100,2002,3,Developing,1.99518291,4.7,2.41,5413274,9.7,56785,95.33,1.0236,0.11
100,2001,3,Developing,2.04857487,4.29,2.09,5277382,9.4,56785,92.94,1.0236,0.11
100,2000,3,Developing,2.02964427,4.35,2.11,5140037,9.3,56785,90.52,1.0236,0.11
197,2015,4,Developing,0,,0.44,106095,14.3,747,142.03,1.1979,0
197,2014,4,Developing,565.967217,5.18,0.44,106609,14.3,747,142.72,1.1979,0
197,2013,4,Developing,584.944989,4.98,0.45,107078,14.3,747,143.34,1.1979,0
197,2012,4,Developing,63.8029499,4.51,0.47,107460,14.4,747,143.86,1.1979,0
197,2011,4,Developing,7.03398083,4.6,0.41,107570,14.4,747,144.00,1.1979,0
197,2010,4,Developing,471.830767,4.59,0.37,107400,14.4,747,143.78,1.1979,0
197,2009,4,Developing,4.78380556,4.67,0.31,107203,14.5,747,143.51,1.1979,0
197,2008,4,Developing,569.625504,5.13,0.34,107020,14.5,747,143.27,1.1979,0
197,2007,4,Developing,568.869281,5.82,0.30,106726,14.5,747,142.87,1.1979,0
197,2006,4,Developing,503.588196,5.61,0.29,106253,14.6,747,142.24,1.1979,0
197,2005,4,Developing,689.944022,6.52,0.26,105671,14.6,747,141.46,1.1979,0
197,2004,4,Developing,423.295351,4.87,0.23,105071,14.6,747,140.66,1.1979,0
197,2003,4,Developing,45.8510577,5.9,0.20,104464,13.7,747,139.84,1.1979,0
197,2002,4,Developing,310.820338,5.3,0.18,103874,13.5,747,139.05,1.1979,0
197,2001,4,Developing,330.100739,5.66,0.18,103288,13.2,747,138.27,1.1979,0
197,2000,4,Developing,40.491289,4.75,0.20,102677,13.7,747,137.45,1.1979,0
153,2015,6,Developing,0,,27.03,1349667,12.7,5130,263.09,1.1935,0.02
153,2014,6,Developing,1578.87234,5.93,29.70,1345343,12.7,5130,262.25,1.1935,0.02
153,2013,6,Developing,167.265791,5.98,28.71,1340557,12.7,5130,261.32,1.1935,0.02
153,2012,6,Developing,1486.23641,5.78,27.33,1335194,12.6,5130,260.27,1.1935,0.02
153,2011,6,Developing,144.985071,5.6,25.43,1328019,12.6,5130,258.87,1.1935,0.02
153,2010,6,Developing,1389.77268,5.29,22.16,1317714,12.5,5130,256.86,1.1935,0.02
153,2009,6,Developing,128.089629,6.47,19.17,1310106,12.5,5130,255.38,1.1935,0.02
153,2008,6,Developing,1902.69305,4.4,27.87,1308587,12.4,5130,255.09,1.1935,0.02
153,2007,6,Developing,136.883668,4.82,21.64,1303188,12.4,5130,254.03,1.1935,0.02
153,2006,6,Developing,103.371069,4.49,18.37,1297944,12.3,5130,253.01,1.1935,0.02
153,2005,6,Developing,1187.94949,5.31,15.98,1294494,12.3,5130,252.34,1.1935,0.02
153,2004,6,Developing,11.8510013,5.22,13.28,1345380,12.2,5130,262.26,1.1935,0.02
153,2003,6,Developing,78.7221613,5.13,11.31,1338709,12,5130,260.96,1.1935,0.02
153,2002,6,Developing,72.0391174,5,9.01,1332011,11.9,5130,259.65,1.1935,0.02
153,2001,6,Developing,516.711248,4.4,8.82,1325567,11.8,5130,258.40,1.1935,0.02
153,2000,6,Developing,43.5952296,4.17,8.15,1319774,11.7,5130,257.27,1.1935,0.02
79,2015,3,Developing,0,,45.78,11402264,14.6,163610,69.69,1.1976,0.15
79,2014,3,Developing,604.870132,7,50.27,11274288,14.7,163610,68.91,1.1976,0.15
79,2013,3,Developing,594.64531,7.26,48.69,11141361,14.7,163610,68.10,1.1976,0.15
79,2012,3,Developing,585.877676,7.18,47.31,11009647,14.6,163610,67.29,1.1976,0.15
79,2011,3,Developing,623.212033,7.15,48.12,10886035,14.5,163610,66.54,1.1976,0.15
79,2010,3,Developing,64.8561672,6.54,46.21,10765980,14.4,163610,65.80,1.1976,0.15
79,2009,3,Developing,585.630786,6.18,43.46,10650681,14.4,163610,65.10,1.1976,0.15
79,2008,3,Developing,53.0845165,5.63,44.86,10542635,14.3,163610,64.44,1.1976,0.15
79,2007,3,Developing,469.628293,5.64,38.92,10441702,14.3,163610,63.82,1.1976,0.15
79,2006,3,Developing,420.115354,5.64,34.38,10346410,14.2,163610,63.24,1.1976,0.15
79,2005,3,Developing,379.513995,5.57,32.27,10255472,13.9,163610,62.68,1.1976,0.15
79,2004,3,Developing,379.765905,5.63,31.18,10166163,13.6,163610,62.14,1.1976,0.15
79,2003,3,Developing,321.769418,5.36,27.45,10071632,13.5,163610,61.56,1.1976,0.15
79,2002,3,Developing,262.818494,5.32,23.14,9971515,13.3,163610,60.95,1.1976,0.15
79,2001,3,Developing,257.28787,5.29,22.07,9869677,13.1,163610,60.32,1.1976,0.15
79,2000,3,Developing,264.78422,5.4,21.47,9764935,12.8,163610,59.68,1.1976,0.15
18,2015,1,Developing,0,,864.31,78218479,14.5,783562,99.82,1.1967,01.07
18,2014,1,Developing,181.908378,5.41,938.93,77181884,14.5,783562,98.50,1.1967,01.07
18,2013,1,Developing,188.144035,5.38,957.80,76147624,14.4,783562,97.18,1.1967,01.07
18,2012,1,Developing,20.7512021,5.24,880.56,75175827,14.3,783562,95.94,1.1967,01.07
18,2011,1,Developing,1275.87757,5.29,838.79,74223629,13.8,783562,94.73,1.1967,01.07
18,2010,1,Developing,32.7823583,5.61,776.97,73142150,13,783562,93.35,1.1967,01.07
18,2009,1,Developing,106.94829,6.8,649.29,72039206,12.5,783562,91.94,1.1967,01.07
18,2008,1,Developing,22.6727185,6.7,770.45,71051678,12.5,783562,90.68,1.1967,01.07
18,2007,1,Developing,115.58011,6.4,681.32,70158112,12.3,783562,89.54,1.1967,01.07
18,2006,1,Developing,103.523776,5.81,557.08,70045349,11.9,783562,89.39,1.1967,01.07
18,2005,1,Developing,832.955206,5.45,506.31,69329557,11.9,783562,88.48,1.1967,01.07
18,2004,1,Developing,1.13276678,5.37,408.87,68592617,12,783562,87.54,1.1967,01.07
18,2003,1,Developing,459.111306,5.34,314.60,67831730,11.9,783562,86.57,1.1967,01.07
18,2002,1,Developing,35.55729,5.36,240.25,67048795,11.5,783562,85.57,1.1967,01.07
18,2001,1,Developing,256.434175,5.16,201.75,66245128,11.1,783562,84.54,1.1967,01.07
18,2000,1,Developing,421.29566,4.95,274.29,65425961,10.7,783562,83.50,1.1967,01.07
111,2015,1,Developing,0,,35.80,6215770,10.8,488100,12.73,1.014,0.08
111,2014,1,Developing,691.133354,2.7,43.52,6075283,10.8,488100,12.45,1.014,0.08
111,2013,1,Developing,63.7481117,2.12,39.20,5939341,10.7,488100,12.17,1.014,0.08
111,2012,1,Developing,579.412824,1.96,35.16,5808546,10.7,488100,11.90,1.014,0.08
111,2011,1,Developing,490.418133,1.98,29.23,5683417,10.6,488100,11.64,1.014,0.08
111,2010,1,Developing,385.325164,1.99,22.58,5564356,10.6,488100,11.40,1.014,0.08
111,2009,1,Developing,37.8846606,1.88,20.21,5451592,10.5,488100,11.17,1.014,0.08
111,2008,1,Developing,34.2397942,1.93,19.27,5345029,10.5,488100,10.95,1.014,0.08
111,2007,1,Developing,0.35865142,2.16,12.66,5244046,10.4,488100,10.74,1.014,0.08
111,2006,1,Developing,29.2723537,2.9,10.28,5147105,10.4,488100,10.55,1.014,0.08
111,2005,1,Developing,2.19888585,3.51,8.10,5052257,10.3,488100,10.35,1.014,0.08
111,2004,1,Developing,186.101397,4.3,6.84,4958093,10.3,488100,10.16,1.014,0.08
111,2003,1,Developing,179.615648,3.85,5.98,4863865,10.3,488100,9.96,1.014,0.08
111,2002,1,Developing,130.378483,3.34,4.46,4769465,10.2,488100,9.77,1.014,0.08
111,2001,1,Developing,106.180706,3.87,3.53,4675409,10.2,488100,9.58,1.014,0.08
111,2000,1,Developing,88.2436347,3.94,2.90,4582677,0,488100,9.39,1.014,0.08
227,2013,4,Developing,78.2812032,16.61,0.04,11001,0,26,423.12,1.1996,0
31,2015,3,Developing,0,,32.39,37531446,10,241550,155.38,1.0304,0.59
31,2014,3,Developing,14.1677016,7.22,32.61,36395539,10,241550,150.67,1.0304,0.59
31,2013,3,Developing,90.7614441,7.47,28.92,35337042,10,241550,146.29,1.0304,0.59
31,2012,3,Developing,92.8869786,7.58,27.31,34337438,10,241550,142.15,1.0304,0.59
31,2011,3,Developing,94.4968678,9.9,27.87,33354543,10.7,241550,138.09,1.0304,0.59
31,2010,3,Developing,116.202964,11.2,26.67,32390802,10.9,241550,134.10,1.0304,0.59
31,2009,3,Developing,87.0453495,8.43,25.13,31451151,10.8,241550,130.21,1.0304,0.59
31,2008,3,Developing,72.8502366,9.1,14.44,30539553,10.6,241550,126.43,1.0304,0.59
31,2007,3,Developing,6.00252769,9.76,11.90,29653430,10.3,241550,122.76,1.0304,0.59
31,2006,3,Developing,50.8390142,9.86,9.98,28794003,10.6,241550,119.21,1.0304,0.59
31,2005,3,Developing,44.52614,9.36,9.24,27963289,10.9,241550,115.77,1.0304,0.59
31,2004,3,Developing,36.6060925,8.9,7.94,27154515,11.6,241550,112.42,1.0304,0.59
31,2003,3,Developing,4.42679241,7.54,6.61,26352124,11.5,241550,109.10,1.0304,0.59
31,2002,3,Developing,2.69089784,7.78,6.18,25532870,11,241550,105.70,1.0304,0.59
31,2001,3,Developing,26.9762522,7.26,5.84,24745676,10.8,241550,102.45,1.0304,0.59
31,2000,3,Developing,22.5944746,6.77,6.19,24000150,9.8,241550,99.36,1.0304,0.59
38,2015,2,Developing,0,,91.03,45784896,15.3,603500,75.87,0.912,0.5
38,2014,2,Developing,5.66384933,7.1,133.50,45972380,15.2,603500,76.18,0.912,0.5
38,2013,2,Developing,52.4252959,7.67,190.50,46126770,15.2,603500,76.43,0.912,0.5
38,2012,2,Developing,453.783085,7.47,182.59,46210056,15.1,603500,76.57,0.912,0.5
38,2011,2,Developing,415.162771,6.98,169.33,46307853,14.9,603500,76.73,0.912,0.5
38,2010,2,Developing,375.683538,7.81,141.21,46456003,14.9,603500,76.98,0.912,0.5
38,2009,2,Developing,324.549135,7.8,121.55,46623731,14.9,603500,77.26,0.912,0.5
38,2008,2,Developing,456.458666,6.63,188.11,46819175,14.9,603500,77.58,0.912,0.5
38,2007,2,Developing,46.1968545,6.36,148.73,47062798,14.8,603500,77.98,0.912,0.5
38,2006,2,Developing,29.3817271,6.39,111.88,47278694,14.7,603500,78.34,0.912,0.5
38,2005,2,Developing,217.434526,6.41,89.24,47585556,14.5,603500,78.85,0.912,0.5
38,2004,2,Developing,180.353786,6.61,67.22,47979507,14.6,603500,79.50,0.912,0.5
38,2003,2,Developing,21.2238635,6.93,52.01,48315136,14.3,603500,80.06,0.912,0.5
38,2002,2,Developing,115.738974,6.25,43.96,48677281,13.9,603500,80.66,0.912,0.5
38,2001,2,Developing,8.89742146,5.66,39.31,49106855,13.2,603500,81.37,0.912,0.5
38,2000,2,Developing,7.88379147,5.59,32.38,49556660,13.3,603500,82.12,0.912,0.5
97,2015,1,Developing,0,,370.28,8505237,13.3,83600,101.74,1.1981,0.12
97,2014,1,Developing,3862.68271,3.64,414.11,8059440,13.3,83600,96.40,1.1981,0.12
97,2013,1,Developing,377.200913,3.49,400.22,7693031,13.3,83600,92.02,1.1981,0.12
97,2012,1,Developing,3663.7645,3.45,384.61,7391448,13.3,83600,88.41,1.1981,0.12
97,2011,1,Developing,387.774991,3.7,360.83,7104538,13.3,83600,84.98,1.1981,0.12
97,2010,1,Developing,308.066074,3.93,300.19,6869838,13.3,83600,82.18,1.1981,0.12
97,2009,1,Developing,292.402267,4.5,253.55,6707058,13.2,83600,80.23,1.1981,0.12
97,2008,1,Developing,4003.9086,2.93,315.47,6302664,13.1,83600,75.39,1.1981,0.12
97,2007,1,Developing,3759.45723,2.57,257.92,5624635,12.9,83600,67.28,1.1981,0.12
97,2006,1,Developing,3749.94162,2.33,222.12,5009100,12.8,83600,59.92,1.1981,0.12
97,2005,1,Developing,3427.32033,2.32,180.62,4664790,12.6,83600,55.80,1.1981,0.12
97,2004,1,Developing,2972.44868,2.46,147.82,4428967,12.4,83600,52.98,1.1981,0.12
97,2003,1,Developing,277.181833,2.65,124.35,4192457,12.3,83600,50.15,1.1981,0.12
97,2002,1,Developing,2598.84283,2.72,109.82,3956826,12.1,83600,47.33,1.1981,0.12
97,2001,1,Developing,243.753913,2.48,103.31,3723590,12,83600,44.54,1.1981,0.12
97,2000,1,Developing,262.958958,2.38,104.34,3493575,11.8,83600,41.79,1.1981,0.12
21,2015,2,Developed,0,,2927.91,65116219,,242900,268.08,1.1934,0.85
21,2014,2,Developed,0,9.12,3064.71,64602298,,242900,265.96,1.1934,0.85
21,2013,2,Developed,0,9.34,2784.85,64128273,,242900,264.01,1.1934,0.85
21,2012,2,Developed,0,9.41,2707.09,63700215,,242900,262.25,1.1934,0.85
21,2011,2,Developed,0,9.34,2663.81,63258810,,242900,260.43,1.1934,0.85
21,2010,2,Developed,0,9.51,2485.48,62766365,,242900,258.40,1.1934,0.85
21,2009,2,Developed,0,9.81,2412.84,62276270,,242900,256.39,1.1934,0.85
21,2008,2,Developed,0,8.85,2929.41,61806995,,242900,254.45,1.1934,0.85
21,2007,2,Developed,0,8.42,3090.51,61322463,,242900,252.46,1.1934,0.85
21,2006,2,Developed,0,8.36,2708.44,60846820,,242900,250.50,1.1934,0.85
21,2005,2,Developed,0,8.24,2543.18,60401206,,242900,248.67,1.1934,0.85
21,2004,2,Developed,0,7.98,2421.53,59987905,,242900,246.97,1.1934,0.85
21,2003,2,Developed,0,7.81,2054.42,59647577,,242900,245.56,1.1934,0.85
21,2002,2,Developed,0,7.57,1785.73,59370479,,242900,244.42,1.1934,0.85
21,2001,2,Developed,0,7.31,1649.83,59119673,,242900,243.39,1.1934,0.85
21,2000,2,Developed,0,6.94,1665.53,58892514,,242900,242.46,1.1934,0.85
22,2015,3,Developing,0,,47.41,52020962,,945087,55.04,01.03,0.82
22,2014,3,Developing,0,5.58,49.99,50351512,,945087,53.28,01.03,0.82
22,2013,3,Developing,0,5.57,45.65,48824128,,945087,51.66,01.03,0.82
22,2012,3,Developing,0,5.72,39.65,47374260,,945087,50.13,01.03,0.82
22,2011,3,Developing,0,5.72,34.66,46029367,,945087,48.70,01.03,0.82
22,2010,3,Developing,0,5.3,32.01,44758488,,945087,47.36,01.03,0.82
22,2009,3,Developing,0,3.97,29.40,43633982,,945087,46.17,01.03,0.82
22,2008,3,Developing,0,4.21,27.95,42570728,,945087,45.04,01.03,0.82
22,2007,3,Developing,0,4.72,21.86,41435512,,945087,43.84,01.03,0.82
22,2006,3,Developing,0,6.86,18.62,40294902,,945087,42.64,01.03,0.82
22,2005,3,Developing,0,4.66,18.40,39182076,,945087,41.46,01.03,0.82
22,2004,3,Developing,0,4.1,16.67,38109668,,945087,40.32,01.03,0.82
22,2003,3,Developing,0,4.6,15.21,37089555,,945087,39.24,01.03,0.82
22,2002,3,Developing,0,3.59,14.13,36121304,,945087,38.22,01.03,0.82
22,2001,3,Developing,0,3.28,13.56,35198299,,945087,37.24,01.03,0.82
22,2000,3,Developing,0,2.64,13.37,34260139,,945087,36.25,01.03,0.82
3,2015,6,Developed,0,,18295.02,320738994,,9372610,34.22,1.1938,4.24
3,2014,6,Developed,0,17.14,17608.14,318386329,,9372610,33.97,1.1938,4.24
3,2013,6,Developed,0,16.9,16880.68,316059947,,9372610,33.72,1.1938,4.24
3,2012,6,Developed,0,17.2,16253.97,313877662,,9372610,33.49,1.1938,4.24
3,2011,6,Developed,0,17.6,15599.73,311583481,,9372610,33.24,1.1938,4.24
3,2010,6,Developed,0,17.2,15048.97,309327143,,9372610,33.00,1.1938,4.24
3,2009,6,Developed,0,17,14478.07,306771529,,9372610,32.73,1.1938,4.24
3,2008,6,Developed,0,16.2,14769.86,304093966,,9372610,32.44,1.1938,4.24
3,2007,6,Developed,0,15.57,14474.23,301231207,,9372610,32.14,1.1938,4.24
3,2006,6,Developed,0,15.27,13815.58,298379912,,9372610,31.84,1.1938,4.24
3,2005,6,Developed,0,15.15,13039.20,295516599,,9372610,31.53,1.1938,4.24
3,2004,6,Developed,0,15.14,12217.20,292805298,,9372610,31.24,1.1938,4.24
3,2003,6,Developed,0,15.6,11456.45,290107933,,9372610,30.95,1.1938,4.24
3,2002,6,Developed,0,14.55,10929.11,287625193,,9372610,30.69,1.1938,4.24
3,2001,6,Developed,0,13.73,10581.93,284968955,,9372610,30.40,1.1938,4.24
3,2000,6,Developed,0,13.7,10250.95,282162411,,9372610,30.10,1.1938,4.24
133,2015,7,Developing,0,,57.68,3368017,15.5,181034,18.60,0.999,0.04
133,2014,7,Developing,463.639782,8.58,61.50,3356334,15.5,181034,18.54,0.999,0.04
133,2013,7,Developing,482.803945,8.68,61.34,3345337,15.5,181034,18.48,0.999,0.04
133,2012,7,Developing,339.719049,8.74,54.23,3335401,15.5,181034,18.42,0.999,0.04
133,2011,7,Developing,417.911744,8.55,50.34,3326825,15.5,181034,18.38,0.999,0.04
133,2010,7,Developing,2331.5328,8.63,41.95,3318580,15.6,181034,18.33,0.999,0.04
133,2009,7,Developing,1871.73656,8.78,32.71,3310091,15.5,181034,18.28,0.999,0.04
133,2008,7,Developing,24.7314226,8.17,31.12,3302177,15.7,181034,18.24,0.999,0.04
133,2007,7,Developing,14.4730587,8.23,23.80,3295153,15.3,181034,18.20,0.999,0.04
133,2006,7,Developing,1712.22551,11.17,19.74,3289506,15.2,181034,18.17,0.999,0.04
133,2005,7,Developing,152.544841,11.15,17.36,3285771,15.5,181034,18.15,0.999,0.04
133,2004,7,Developing,882.356362,11.59,13.69,3283148,15.5,181034,18.14,0.999,0.04
133,2003,7,Developing,160.840014,6.52,12.05,3281186,15,181034,18.12,0.999,0.04
133,2002,7,Developing,27.4688097,7.18,13.61,3278867,14.7,181034,18.11,0.999,0.04
133,2001,7,Developing,421.480428,7.46,20.90,3274251,14.2,181034,18.09,0.999,0.04
133,2000,7,Developing,645.958382,7.82,22.82,3266206,14,181034,18.04,0.999,0.04
43,2015,1,Developing,0,,86.20,30749346,12.1,447400,68.73,1.016,0.43
43,2014,1,Developing,0.4428024,5.84,80.85,30222994,12.1,447400,67.55,1.016,0.43
43,2013,1,Developing,19.1624696,6.32,73.18,29724065,12,447400,66.44,1.016,0.43
43,2012,1,Developing,16.714063,6.49,67.52,29261903,12,447400,65.40,1.016,0.43
43,2011,1,Developing,140.690528,5.65,60.18,28823196,12,447400,64.42,1.016,0.43
43,2010,1,Developing,119.457115,5.34,49.77,28385506,11.9,447400,63.45,1.016,0.43
43,2009,1,Developing,92.8147976,6.31,33.69,27939328,11.8,447400,62.45,1.016,0.43
43,2008,1,Developing,13.8902123,5.92,29.55,27494774,11.9,447400,61.45,1.016,0.43
43,2007,1,Developing,9.29098365,5.81,22.31,27076008,11.8,447400,60.52,1.016,0.43
43,2006,1,Developing,77.2709212,5.49,17.33,26699043,11.8,447400,59.68,1.016,0.43
43,2005,1,Developing,40.1334209,5.11,14.31,26356975,11.7,447400,58.91,1.016,0.43
43,2004,1,Developing,34.4188716,5.11,12.03,26029350,11.6,447400,58.18,1.016,0.43
43,2003,1,Developing,28.5213578,5.17,10.13,25711259,11.3,447400,57.47,1.016,0.43
43,2002,1,Developing,24.9943874,5.44,9.69,25399980,11,447400,56.77,1.016,0.43
43,2001,1,Developing,43.6638557,5.28,11.40,25090283,10.7,447400,56.08,1.016,0.43
43,2000,1,Developing,48.5094174,5.29,13.76,24787054,10.6,447400,55.40,1.016,0.43
181,2015,4,Developing,0,,0.73,266101,10.8,12189,21.83,1.0238,0
181,2014,4,Developing,564.816704,5.2,0.77,260240,10.8,12189,21.35,1.0238,0
181,2013,4,Developing,447.545645,3.92,0.76,254482,10.8,12189,20.88,1.0238,0
